Group Name,Aviary Name,Cage,Species Name,Male Parent Ring no,Female Parent Ring no,Egg no,Date of incubation,Egg type,Date of fertile,Remark,Pip Weight,Pip Date,Hatch Weight,Hatch Date,Shell weight,Hatch Type,Shell Thick,Dis type,Dis Date
Cockatoo,Lory,F35,Black Capped Lory,CKRD1403,8AJO373,6440,17-03-2022,Fertile,24-03-2022,,6.76,07-04-2022,5.69,08-04-2022,0.57,Normal,0.3,0,
Cockatoo,Lory,E47,Black Capped Lory,CKRD1589,CKRC222,6441,17-03-2022,Fertile,24-03-2022,,6.79,07-04-2022,5.6,09-04-2022,0.75,Normal,0.2,0,
Cockatoo,Lory,D46,Black Capped Lory,MVF845,BB858/11-126,6442,17-03-2022,Infertile,,,0,,0,,0,0,0,0,
Cockatoo,Lory,E34,Black Capped Lory,CKR221,CKR361,6443,17-03-2022,Infertile,,,0,,0,,0,0,0,0,
Cockatoo,Lory,D33,Black Capped Lory,CKRB050,CKRB050,6444,17-03-2022,Fertile,24-03-2022,,6.4,07-04-2022,5.32,09-04-2022,0.97,Normal,0.1,0,
Cockatoo,Lory,D32,Black Capped Lory,CKR182,CKR182,6445,17-03-2022,Infertile,,,0,,0,,0,0,0,0,
Cockatoo,Lory,D30,Black Capped Lory,CKRA480,CKRA417,6446,17-03-2022,DIS,24-03-2022,,0,,0,,0,0,0,Mid,28-03-2022
Cockatoo,Lory,E29,Black Capped Lory,CKRC208,CKRC208,6447,17-03-2022,Infertile,,,0,,0,,0,0,0,0,
Cockatoo,Lory,D25,Black Capped Lory,215,ABW5147,6448,17-03-2022,Fertile,24-03-2022,,6.93,09-04-2022,5.17,10-04-2022,0.74,Normal,0.2,0,
Cockatoo,Lory,D06,Black Capped Lory,NORING,NORING,6449,17-03-2022,Broken,,,0,,0,,0,0,0,0,
Cockatoo,Sun Conure,A15,Black Capped Lory,CKRD314,CKRD290,6450,21-03-2022,Fertile,28-03-2022,,8.97,09-04-2022,0,,0,0,0,0,
Cockatoo,Sun Conure,A16,Black Capped Lory,GB2855,GB2855,6451,21-03-2022,Fertile,28-03-2022,,6.26,10-04-2022,0,,0,0,0,0,
Cockatoo,Sun Conure,B32,Black Capped Lory,GB2874,GB3126,6452,21-03-2022,Fertile,28-03-2022,,6.33,09-04-2022,5.13,10-04-2022,0.82,Normal,0.2,0,
Cockatoo,Sun Conure,B32,Black Capped Lory,GB2874,GB3126,6453,21-03-2022,DIS,26-03-2022,,0,,0,,0,0,0,Early,28-03-2022
Cockatoo,Sun Conure,B43,Black Capped Lory,HAISHL066,HAISHL066,6454,21-03-2022,Fertile,28-03-2022,,0,,0,,0,0,0,0,
Cockatoo,Sun Conure,A50,Black Capped Lory,CKRD894,CKRD161,6455,21-03-2022,Fertile,28-03-2022,,0,,0,,0,0,0,0,
Cockatoo,Sun Conure,A52,Black Capped Lory,GB2602,GB2602,6456,21-03-2022,Fertile,28-03-2022,,0,,0,,0,0,0,0,
Cockatoo,Lory,J19,Black Capped Lory,CKRE1766,CKRE1787,6457,21-03-2022,DIS,23-03-2022,,0,,0,,0,0,0,Early,25-03-2022
Cockatoo,Lory,J19,Black Capped Lory,CKRE1766,CKRE1787,6458,21-03-2022,Fertile,28-03-2022,,0,,0,,0,0,0,0,
Cockatoo,Lory,K13,Black Capped Lory,CKRE1767,CKRE2004,6459,21-03-2022,Fertile,28-03-2022,,0,,0,,0,0,0,0,
Cockatoo,Lory,F05,Black Capped Lory,CKRC306,CKRC279,6460,21-03-2022,Fertile,28-03-2022,,6.43,09-04-2022,5.15,10-04-2022,0.92,Normal,0.2,0,
Cockatoo,Lory,E47,Black Capped Lory,CKRD1589,CKRC222,6461,21-03-2022,Fertile,28-03-2022,,6.65,10-04-2022,0,,0,0,0,0,
Cockatoo,Lory,E44,Black Capped Lory,CKR354,CKR354,6462,21-03-2022,Fertile,28-03-2022,,0,,0,,0,0,0,0,
Cockatoo,Lory,E40,Black Capped Lory,CKRC411,CKRC411,6463,21-03-2022,Infertile,,,0,,0,,0,0,0,0,
Cockatoo,Lory,D33,Black Capped Lory,CKRB050,CKRB050,6464,21-03-2022,Fertile,28-03-2022,,0,,0,,0,0,0,0,
Cockatoo,Lory,D32,Black Capped Lory,CKR182,CKR182,6465,21-03-2022,Infertile,,,0,,0,,0,0,0,0,
Cockatoo,Lory,D31,Black Capped Lory,204,224,6466,21-03-2022,Fertile,28-03-2022,,0,,0,,0,0,0,0,
Cockatoo,Lory,D28,Black Capped Lory,GF0346,CKRA158,6467,21-03-2022,Infertile,,,0,,0,,0,0,0,0,
Cockatoo,Lory,E27,Black Capped Lory,ABW4849,ABW5154,6468,21-03-2022,Fertile,28-03-2022,,0,,0,,0,0,0,0,
Cockatoo,Lory,D25,Black Capped Lory,215,ABW5147,6469,21-03-2022,Fertile,28-03-2022,,0,,0,,0,0,0,0,
Cockatoo,Lory,E21,Black Capped Lory,CKRD1489,CKRD1489,6470,21-03-2022,Fertile,28-03-2022,,0,,0,,0,0,0,0,
Cockatoo,Lory,E19,Black Capped Lory,SUNIL692,JP514,6471,21-03-2022,Fertile,28-03-2022,,10.26,09-04-2022,0,,0,0,0,0,
Cockatoo,Lory,E19,Black Capped Lory,SUNIL692,JP514,6472,21-03-2022,Fertile,28-03-2022,,10.47,10-04-2022,0,,0,0,0,0,
Cockatoo,Lory,D07,Black Capped Lory,MAR092,MAR050,6473,21-03-2022,Fertile,28-03-2022,,0,,0,,0,0,0,0,
Cockatoo,Lory,D06,Black Capped Lory,NORING,NORING,6474,21-03-2022,Broken,,,0,,0,,0,0,0,0,
Cockatoo,Vasantham,V09,Black Capped Lory,CKR26/28,CKRA019,2590,21-03-2022,Infertile,,,0,,0,,0,0,0,0,
Cockatoo,Vasantham,V05,Black Capped Lory,CKR0002,CKR03,2591,21-03-2022,0,,,0,,0,,0,0,0,0,
Cockatoo,Vasantham,V21,Black Capped Lory,CKR0003,NORING,2592,21-03-2022,0,,,0,,0,,0,0,0,0,
Cockatoo,Vasantham,V02,Black Capped Lory,PABW001,PABW036,2593,17-03-2022,0,,,0,,0,,0,0,0,0,
Cockatoo,Vasantham,V21,Black Capped Lory,CKR0003,NORING,2594,17-03-2022,DIS,,,0,,0,,0,0,0,Early,26-03-2022
Conure,Sun Conure,A15,Black Capped Lory,CKRD314,CKRD290,6475,26-03-2022,Fertile,02-04-2022,,0,,0,,0,0,0,0,
Conure,Sun Conure,A16,Black Capped Lory,GB2855,GB2855,6476,26-03-2022,Fertile,02-04-2022,,0,,0,,0,0,0,0,
Conure,Sun Conure,A24,Black Capped Lory,CKR190,CKR2788,6477,26-03-2022,Infertile,,,0,,0,,0,0,0,0,
Conure,Sun Conure,A24,Black Capped Lory,CKR190,CKR2788,6478,26-03-2022,DIS,30-03-2022,,0,,0,,0,0,0,Early,01-04-2022
Conure,Sun Conure,B33,Black Capped Lory,CKR53,CKRB136,6479,26-03-2022,Fertile,02-04-2022,,0,,0,,0,0,0,0,
Conure,Lory,H04,Black Capped Lory,GB2866,CKRE1626,6481,26-03-2022,Infertile,,,0,,0,,0,0,0,0,
Conure,Lory,H04,Black Capped Lory,GB2866,CKRE1626,6482,26-03-2022,Infertile,,,0,,0,,0,0,0,0,
Conure,Lory,I 12,Black Capped Lory,6R.FO248,HOANG.571,6483,26-03-2022,Infertile,,,0,,0,,0,0,0,0,
Conure,Lory,J19,Black Capped Lory,CKRE1766,CKRE1787,6484,26-03-2022,Fertile,02-04-2022,,0,,0,,0,0,0,0,
Conure,Lory,K08,Black Capped Lory,CKRE1706,CKRE1139,6485,26-03-2022,Fertile,02-04-2022,,0,,0,,0,0,0,0,
Lory ,Lory,F31,Black Capped Lory,CKRE1853,CKR1941,6486,26-03-2022,Fertile,02-04-2022,,0,,0,,0,0,0,0,
Lory ,Lory,F31,Black Capped Lory,CKRE1853,CKR1941,6487,26-03-2022,Fertile,02-04-2022,,0,,0,,0,0,0,0,
Lory ,Lory,E46,Black Capped Lory,KOAJ1600,ACEIND87,6488,26-03-2022,Fertile,02-04-2022,,0,,0,,0,0,0,0,
Lory ,Lory,E44,Black Capped Lory,CKR354,CKR354,6489,26-03-2022,Fertile,02-04-2022,,0,,0,,0,0,0,0,
Lory ,Lory,E43,Black Capped Lory,CKRC315,CKRC294,6490,26-03-2022,Fertile,02-04-2022,,0,,0,,0,0,0,0,
Lory ,Lory,E33,Black Capped Lory,CKRA127,CKR0110,6491,26-03-2022,Fertile,02-04-2022,,0,,0,,0,0,0,0,
Lory ,Lory,D31,Black Capped Lory,204,224,6492,26-03-2022,Fertile,02-04-2022,,0,,0,,0,0,0,0,
Lory ,Lory,D27,Black Capped Lory,CKRC283,CKRC202,6493,26-03-2022,Fertile,02-04-2022,,0,,0,,0,0,0,0,
Lory ,Lory,D27,Black Capped Lory,CKRC283,CKRC202,6494,26-03-2022,Fertile,02-04-2022,,0,,0,,0,0,0,0,
Lory ,Lory,E27,Black Capped Lory,ABW4849,ABW5154,6495,26-03-2022,Fertile,02-04-2022,,0,,0,,0,0,0,0,
Lory ,Lory,E22,Black Capped Lory,CKRB141,CKRB092,6496,26-03-2022,Broken,,,0,,0,,0,0,0,0,
Lory ,Lory,E21,Black Capped Lory,CKRD1489,CKRD1489,6497,26-03-2022,Fertile,02-04-2022,,0,,0,,0,0,0,0,
Lory ,Lory,E18,Black Capped Lory,207,220,6498,26-03-2022,Fertile,02-04-2022,,0,,0,,0,0,0,0,
Lory ,Lory,E18,Black Capped Lory,207,220,6499,26-03-2022,Fertile,02-04-2022,,0,,0,,0,0,0,0,
Lory ,Lory,D17,Black Capped Lory,CHIRP027,JP371,6500,26-03-2022,DIS,29-03-2022,,0,,0,,0,0,0,Early,01-04-2022
Lory ,Lory,E16,Black Capped Lory,ACEIND151,ACEIND151,6501,26-03-2022,Infertile,,,0,,0,,0,0,0,0,
Lory ,Lory,D11,Black Capped Lory,YUV400,YUV287,6502,26-03-2022,Fertile,02-04-2022,,0,,0,,0,0,0,0,
Lory ,Lory,D07,Black Capped Lory,MAR092,MAR050,6503,26-03-2022,Fertile,02-04-2022,,0,,0,,0,0,0,0,
Conure,Sun Conure,B43,Crimson Bellied conure,HAISHL066,HAISHL066,6480,28-03-2022,DIS,26-03-2022,,0,,0,,0,0,0,Early,28-03-2022
Conure,Sun Conure,B26,Sun Conure,GB2892,GB2932,6504,28-03-2022,Fertile,04-04-2022,,0,,0,,0,0,0,0,
Conure,Lory,I 12,Crimson Bellied conure,6R.FO248,HOANG.571,6505,28-03-2022,Fertile,04-04-2022,,0,,0,,0,0,0,0,
Conure,Lory,K08,Sun Conure,CKRE1706,CKRE1139,6506,28-03-2022,Fertile,30-03-2022,,0,,0,,0,0,0,0,
Lory ,Lory,E36,Olive Swainson Lorikeet+ Swainson Lorikeet,CKRB114,CKRB114,6507,28-03-2022,Fertile,04-04-2022,,0,,0,,0,0,0,0,
Lory ,Lory,E33,Scaly Breasted Lorikeet,CKRA127,CKR0110,6508,28-03-2022,Fertile,04-04-2022,,0,,0,,0,0,0,0,
Lory ,Lory,D17,Violet necked Lory,CHIRP027,JP371,6509,28-03-2022,Fertile,04-04-2022,,0,,0,,0,0,0,0,
Lory ,Lory,E16,Green Napped Lorikeet,ACEIND151,ACEIND151,6510,28-03-2022,Infertile,,,0,,0,,0,0,0,0,
Lory ,Lory,D11,Green Napped Lorikeet,YUV400,YUV287,6511,28-03-2022,Fertile,04-04-2022,,0,,0,,0,0,0,0,
Conure,Sun Conure,B03,Sun Conure,GB3167,GB2871,6512,02-04-2022,,,,,,,,,,,,
Conure,Sun Conure,B26,Sun Conure,GB2892,GB2932,6513,02-04-2022,,,,,,,,,,,,
Conure,Sun Conure,B26,Sun Conure,GB2892,GB2932,6514,02-04-2022,,,,,,,,,,,,
Conure,Sun Conure,B03,Sun Conure,GB3167,GB2871,6515,02-04-2022,,,,,,,,,,,,
Conure,Sun Conure,B33,Janday Conure,CKR53,CKRB136,6516,02-04-2022,Crack,,,,,,,,,,,
Conure,Sun Conure,B33,Janday Conure,CKR53,CKRB136,6517,02-04-2022,,,,,,,,,,,,
Conure,Sun Conure,A35,Sun Conure,CKRD843,CKRC324,6518,02-04-2022,,,,,,,,,,,,
Conure,Sun Conure,A41,Sun Conure,GB2719,GB2955,6519,02-04-2022,Infertile,,,,,,,,,,,
Conure,Sun Conure,A41,Sun Conure,GB2719,GB2955,6520,02-04-2022,,,,,,,,,,,,
Conure,Lory,K08,Sun Conure,CKRE1706,CKRE1139,6521,02-04-2022,,,,,,,,,,,,
Lory ,Lory,G28,Olive Swainson Lorikeet,CKRD509,,6522,02-04-2022,Infertile,,,,,,,,,,,
Lory ,Lory,G28,Olive Swainson Lorikeet,CKRD509,,6523,02-04-2022,Infertile,,,,,,,,,,,
Lory ,Lory,F37,Olive Swainson Lorikeet,CKRD1421,7000,6524,02-04-2022,Infertile,,,,,,,,,,,
Lory ,Lory,F45,Olive Swainson Lorikeet,7L6678,T0660192,6525,02-04-2022,Infertile,,,,,,,,,,,
Lory ,Lory,F45,Olive Swainson Lorikeet,7L6678,T0660192,6526,02-04-2022,Infertile,,,,,,,,,,,
Lory ,Lory,E42,Swainson Lorikeet,CKRA438,CKRA435,6527,02-04-2022,Infertile,,,,,,,,,,,
Lory ,Lory,D41,Swainson Lorikeet,CKRD1481,CKRD1562,6528,02-04-2022,Infertile,,,,,,,,,,,
Lory ,Lory,D41,Swainson Lorikeet,CKRD1481,CKRD1562,6529,02-04-2022,Infertile,,,,,,,,,,,
Lory ,Lory,D40,Red Lory ,ABW3899,ABW5146,6530,02-04-2022,,,,,,,,,,,,
Lory ,Lory,D40,Red Lory ,ABW3899,ABW5146,6531,02-04-2022,,,,,,,,,,,,
Lory ,Lory,E39,Red Lory ,YUV40,PABW324,6532,02-04-2022,,,,,,,,,,,,
Lory ,Lory,E39,Red Lory ,YUV40,PABW324,6533,02-04-2022,,,,,,,,,,,,
Lory ,Lory,D39,Olive Swainson Lorikeet,CKR228,CKR378,6534,02-04-2022,,,,,,,,,,,,
Lory ,Lory,E36,Olive Swainson Lorikeet,CKRD1476,CKRB114,6535,02-04-2022,,,,,,,,,,,,
Lory ,Lory,E30,Red Lory ,ABW5145,ABW5158,6536,02-04-2022,,,,,,,,,,,,
Lory ,Lory,E28,Swainson Lorikeet,CKR364,CKRB107,6537,02-04-2022,,,,,,,,,,,,
Lory ,Lory,E24,Red Collared Lorikeet,GYYYO5078,4l7858,6538,02-04-2022,Infertile,,,,,,,,,,,
Lory ,Lory,D24,Olive Swainson Lorikeet,CKRB215,TSNZ80,6539,02-04-2022,,,,,,,,,,,,
Lory ,Lory,E23,Red Lory ,ABW5142,ABW5160,6540,02-04-2022,,,,,,,,,,,,
Lory ,Lory,E10,Swainson Lorikeet,CKRC369,CKRC263,6541,02-04-2022,,,,,,,,,,,,
Lory ,Lory,D09,Olive Swainson Lorikeet,7DNG4300,ct0097,6542,02-04-2022,,,,,,,,,,,,
Lory ,Lory,D09,Olive Swainson Lorikeet,7DNG4300,ct0097,6543,02-04-2022,,,,,,,,,,,,
Lory ,Lory,E05,Red Collared Lorikeet,CKRC225,CKRB149,6544,02-04-2022,,,,,,,,,,,,
Lory ,Lory,E04,Swainson Lorikeet,CKRC365,CKRC241,6545,02-04-2022,,,,,,,,,,,,
Lory ,Lory,E04,Swainson Lorikeet,CKRC365,CKRC241,6546,02-04-2022,,,,,,,,,,,,
Lory ,Lory,D36,Green Napped Lorikeet,7NG2122,BH7318,6547,02-04-2022,,,,,,,,,,,,
Conure,Sun Conure,B12,Sun & Janday Conure,GB2701,GB3332,6548,04-04-2022,,,,,,,,,,,,
Conure,Sun Conure,A32,Sun Conure,CKRC339,CKRD317,6549,04-04-2022,,,,,,,,,,,,
Conure,Sun Conure,A41,Sun Conure,GB2719,GB2955,6550,04-04-2022,,,,,,,,,,,,
Lory ,Lory,F37,Olive Swainson Lorikeet,CKRD1421,7000,6551,04-04-2022,,,,,,,,,,,,
Lory ,Lory,D48,Red Collared Lorikeet,CKRC303,CKRC291,6552,04-04-2022,,,,,,,,,,,,
Lory ,Lory,D46,Red Collared Lorikeet,MVF845,BB858/11-126,6553,04-04-2022,,,,,,,,,,,,
Lory ,Lory,E37,Green Napped Lorikeet,YUV304,YUV398,6554,04-04-2022,,,,,,,,,,,,
Lory ,Lory,D36,Green Napped Lorikeet,7NG2122,BH7318,6555,04-04-2022,,,,,,,,,,,,
Lory ,Lory,E30,Red Lory ,ABW5145,ABW5158,6556,04-04-2022,Crack,,,,,,,,,,,
Lory ,Lory,E28,Swainson Lorikeet,CKR364,CKRB107,6557,04-04-2022,,,,,,,,,,,,
Lory ,Lory,D24,Olive Swainson Lorikeet,CKRB215,TSNZ80,6558,04-04-2022,,,,,,,,,,,,
Lory ,Lory,E23,Red Lory ,ABW5142,ABW5160,6559,04-04-2022,,,,,,,,,,,,
Lory ,Lory,E10,Swainson Lorikeet,CKRC369,CKRC263,6560,04-04-2022,,,,,,,,,,,,
Lory ,Lory,E05,Red Collared Lorikeet,CKRC225,CKRB149,6561,04-04-2022,,,,,,,,,,,,
Conure,Lory,H04,Sun Conure,CKRE1302,CKRE1626,6562,04-04-2022,Broken,,,,,,,,,,,
